customer_id,product_id,order_line,order_id,order-date,ship_date,ship_mode,Sales,Quantity,Discount,Profit,category,sub_category,product_name,customer_name,Segment,Age,Country,City,State,postal_code,Region
JD-16015,TEC-AC-10002718,1975,CA-2014-148950,2014-12-14,2014-12-19,Standard Class,35.016,3,0.2,-2.1885,Technology,Accessories,Belkin Standard 104 key USB Keyboard,Joy Daniels,Consumer,23,United States,Chicago,Illinois,60610,Central
AS-10225,OFF-ST-10001522,1976,CA-2014-110408,2014-10-18,2014-10-20,Second Class,275.97,3,0.0,11.0388,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h,Alan Schoenberger,Corporate,31,United States,New York City,New York,10024,East
AS-10225,TEC-PH-10002352,1977,CA-2014-110408,2014-10-18,2014-10-20,Second Class,1394.95,5,0.0,362.687,Technology,Phones,Avaya IP Phone 1140E VoIP phone,Alan Schoenberger,Corporate,31,United States,New York City,New York,10024,East
AS-10225,FUR-CH-10003774,1978,CA-2014-110408,2014-10-18,2014-10-20,Second Class,545.88,6,0.0,70.9644,Furniture,Chairs,Global Wood Trimmed Managers Task Chair  Khaki,Alan Schoenberger,Corporate,31,United States,New York City,New York,10024,East
AA-10375,OFF-AR-10000127,1979,CA-2015-109939,2015-05-08,2015-05-12,Standard Class,5.248,2,0.2,0.5904,Office Supplies,Art,Newell 321,Allen Armold,Consumer,22,United States,Mesa,Arizona,85204,West
KT-16465,FUR-CH-10004086,1980,CA-2016-112669,2016-04-14,2016-04-14,Same Day,933.536,4,0.2,105.0228,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Kean Takahito,Consumer,24,United States,Los Angeles,California,90049,West
KT-16465,OFF-ST-10001228,1981,CA-2016-112669,2016-04-14,2016-04-14,Same Day,42.976,4,0.2,4.2976,Office Supplies,Storage,Fellowes Personal Hanging Folder Files  Navy,Kean Takahito,Consumer,24,United States,Los Angeles,California,90049,West
MM-18280,OFF-BI-10004187,1982,CA-2015-119592,2015-12-14,2015-12-16,Second Class,3.76,2,0.0,1.8048,Office Supplies,Binders,3-ring staple pack,Muhammed MacIntyre,Corporate,59,United States,Quincy,Illinois,62301,Central
NG-18430,TEC-PH-10003811,1983,CA-2014-122749,2014-12-03,2014-12-09,Standard Class,479.96,4,0.0,134.3888,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231,East
LW-16825,OFF-AP-10000240,1984,CA-2014-164721,2014-11-25,2014-11-27,Second Class,320.88,6,0.0,93.0552,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Laurel Workman,Corporate,64,United States,Deltona,Florida,32725,South
LW-16825,FUR-FU-10001940,1985,CA-2014-164721,2014-11-25,2014-11-27,Second Class,23.88,3,0.0,10.5072,Furniture,Furnishings,Staple-based wall hangings,Laurel Workman,Corporate,64,United States,Deltona,Florida,32725,South
LW-16825,OFF-PA-10000575,1986,CA-2014-164721,2014-11-25,2014-11-27,Second Class,26.76,4,0.0,12.3096,Office Supplies,Paper,Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page,Laurel Workman,Corporate,64,United States,Deltona,Florida,32725,South
CB-12415,TEC-CO-10001449,1987,CA-2016-147417,2016-07-25,2016-07-27,First Class,1439.976,4,0.4,191.9968,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Christy Brittain,Consumer,47,United States,Columbus,Ohio,43229,East
AS-10090,OFF-BI-10002393,1988,CA-2015-127509,2015-11-09,2015-11-13,Standard Class,17.22,3,0.0,7.9212,Office Supplies,Binders,Binder Posts,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
AS-10090,FUR-TA-10002855,1989,CA-2015-127509,2015-11-09,2015-11-13,Standard Class,1024.38,7,0.0,215.1198,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
AS-10090,OFF-EN-10000781,1990,CA-2015-127509,2015-11-09,2015-11-13,Standard Class,26.22,3,0.0,12.3234,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Recycled Envelopes,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
AS-10090,OFF-PA-10002160,1991,CA-2015-127509,2015-11-09,2015-11-13,Standard Class,17.34,3,0.0,8.4966,Office Supplies,Paper,Xerox 1978,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
CB-12415,OFF-BI-10004970,1992,CA-2017-111374,2017-02-24,2017-02-28,Standard Class,4.956,4,0.7,-3.7996,Office Supplies,Binders,ACCOHIDE 3-Ring Binder  Blue  1,Christy Brittain,Consumer,47,United States,Columbus,Ohio,43229,East
ML-17755,OFF-LA-10003923,1993,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,71.04,6,0.2,26.64,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Max Ludwig,Home Office,22,United States,Suffolk,Virginia,23434,South
ML-17755,OFF-AR-10002257,1994,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,5.344,2,0.2,0.7348,Office Supplies,Art,Eldon Spacemaker Box  Quick-Snap Lid  Clear,Max Ludwig,Home Office,22,United States,Suffolk,Virginia,23434,South
ML-17755,OFF-FA-10004395,1995,CA-2017-133648,2017-06-25,2017-07-02,Standard Class,11.304,3,0.2,-2.1195,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,Max Ludwig,Home Office,22,United States,Suffolk,Virginia,23434,South
JS-16030,OFF-AP-10002534,1996,US-2017-147221,2017-12-02,2017-12-04,Second Class,294.62,5,0.8,-766.012,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Joy Smith,Consumer,51,United States,Houston,Texas,77036,Central
JS-16030,FUR-FU-10004020,1997,US-2017-147221,2017-12-02,2017-12-04,Second Class,8.752,4,0.6,-3.7196,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Joy Smith,Consumer,51,United States,Houston,Texas,77036,Central
ND-18460,OFF-LA-10002787,1998,CA-2014-131905,2014-02-06,2014-02-09,First Class,15.0,4,0.0,7.2,Office Supplies,Labels,Avery 480,Neil Ducich,Corporate,33,United States,Macon,Georgia,31204,South
ND-18460,TEC-PH-10003645,1999,CA-2014-131905,2014-02-06,2014-02-09,First Class,161.61,1,0.0,42.0186,Technology,Phones,Aastra 57i VoIP phone,Neil Ducich,Corporate,33,United States,Macon,Georgia,31204,South
ND-18460,TEC-PH-10001615,2000,CA-2014-131905,2014-02-06,2014-02-09,First Class,144.95,5,0.0,42.0355,Technology,Phones,AT&T CL82213,Neil Ducich,Corporate,33,United States,Macon,Georgia,31204,South
LW-17215,TEC-AC-10001767,2001,CA-2017-166128,2017-04-11,2017-04-18,Standard Class,199.95,5,0.0,21.9945,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Luke Weiss,Consumer,60,United States,Pasadena,California,91104,West
LW-17215,OFF-AR-10001221,2002,CA-2017-166128,2017-04-11,2017-04-18,Standard Class,41.86,7,0.0,14.2324,Office Supplies,Art,Dixon Ticonderoga Erasable Colored Pencil Set  12-Color,Luke Weiss,Consumer,60,United States,Pasadena,California,91104,West
JW-15955,OFF-ST-10000563,2003,CA-2017-163510,2017-12-25,2017-12-28,Second Class,95.94,3,0.0,9.594,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,Joni Wasserman,Consumer,45,United States,Oakland,California,94601,West
JW-15955,FUR-CH-10001146,2004,CA-2017-163510,2017-12-25,2017-12-28,Second Class,304.45,5,0.0,76.1125,Furniture,Chairs,Global Value Mid-Back Managers Chair  Gray,Joni Wasserman,Consumer,45,United States,Oakland,California,94601,West
SC-20050,OFF-BI-10004738,2005,US-2017-143028,2017-04-11,2017-04-18,Standard Class,11.364,3,0.8,-17.046,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,Sample Company A,Home Office,38,United States,Norwich,Connecticut,6360,East
RW-19630,OFF-AR-10000034,2006,CA-2014-111150,2014-12-31,2015-01-04,Standard Class,29.68,7,0.0,11.5752,Office Supplies,Art,BIC Brite Liner Grip Highlighters  Assorted  5/Pack,Rob Williams,Corporate,23,United States,Dallas,Texas,75220,Central
RW-19630,TEC-AC-10000290,2007,CA-2014-111150,2014-12-31,2015-01-04,Standard Class,47.53,7,0.0,16.1602,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,Rob Williams,Corporate,23,United States,Dallas,Texas,75220,Central
CM-12190,FUR-BO-10003034,2008,CA-2017-165386,2017-08-03,2017-08-04,First Class,183.372,2,0.3,-36.6744,Furniture,Bookcases,OSullivan Elevations Bookcase  Cherry Finish,Charlotte Melton,Consumer,66,United States,Philadelphia,Pennsylvania,19134,East
JF-15190,OFF-AR-10001315,2009,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,4.224,3,0.2,0.4752,Office Supplies,Art,Newell 310,Jamie Frazer,Consumer,26,United States,Los Angeles,California,90008,West
JF-15190,OFF-AP-10002118,2010,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,333.056,2,0.2,29.1424,Office Supplies,Appliances,1.7 Cubic Foot Compact Cube Office Refrigerators,Jamie Frazer,Consumer,26,United States,Los Angeles,California,90008,West
JF-15190,OFF-PA-10002137,2011,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,24.896,4,0.2,7.78,Office Supplies,Paper,Southworth 100% Résumé Paper  24lb.,Jamie Frazer,Consumer,26,United States,Los Angeles,California,90008,West
SC-20800,TEC-AC-10001606,2012,CA-2015-155761,2015-12-11,2015-12-11,Same Day,159.984,2,0.2,35.9964,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,Stuart Calhoun,Consumer,20,United States,Houston,Texas,77041,Central
SC-20800,OFF-ST-10000943,2013,CA-2015-155761,2015-12-11,2015-12-11,Same Day,46.344,3,0.2,4.6344,Office Supplies,Storage,Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black,Stuart Calhoun,Consumer,20,United States,Houston,Texas,77041,Central
AM-10705,FUR-CH-10001854,2014,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,350.98,1,0.0,84.2352,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Anne McFarland,Consumer,28,United States,Auburn,Alabama,36830,South
AM-10705,OFF-PA-10000533,2015,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,13.08,2,0.0,6.0168,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,Anne McFarland,Consumer,28,United States,Auburn,Alabama,36830,South
AM-10705,OFF-ST-10003716,2016,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,900.08,4,0.0,117.0104,Office Supplies,Storage,Tennsco Double-Tier Lockers,Anne McFarland,Consumer,28,United States,Auburn,Alabama,36830,South
BK-11260,OFF-BI-10000088,2017,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,17.568,2,0.2,6.3684,Office Supplies,Binders,GBC Imprintable Covers,Berenike Kampe,Consumer,37,United States,New York City,New York,10035,East
BK-11260,OFF-LA-10000240,2018,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,14.62,2,0.0,6.8714,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Berenike Kampe,Consumer,37,United States,New York City,New York,10035,East
BK-11260,OFF-SU-10001165,2019,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,33.36,4,0.0,8.6736,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,Berenike Kampe,Consumer,37,United States,New York City,New York,10035,East
BK-11260,OFF-PA-10002749,2020,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,40.14,6,0.0,19.6686,Office Supplies,Paper,Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page,Berenike Kampe,Consumer,37,United States,New York City,New York,10035,East
RH-19510,OFF-ST-10001490,2021,CA-2016-168354,2016-09-19,2016-09-21,First Class,1606.23,9,0.0,481.869,Office Supplies,Storage,Hot File 7-Pocket  Floor Stand,Rick Huthwaite,Home Office,67,United States,Providence,Rhode Island,2908,East
RH-19510,OFF-PA-10002377,2022,CA-2016-168354,2016-09-19,2016-09-21,First Class,17.04,3,0.0,7.668,Office Supplies,Paper,Xerox 1916,Rick Huthwaite,Home Office,67,United States,Providence,Rhode Island,2908,East
RH-19510,OFF-BI-10004826,2023,CA-2016-168354,2016-09-19,2016-09-21,First Class,49.53,3,0.0,23.7744,Office Supplies,Binders,JM Magazine Binder,Rick Huthwaite,Home Office,67,United States,Providence,Rhode Island,2908,East
RH-19510,FUR-CH-10004675,2024,CA-2016-168354,2016-09-19,2016-09-21,First Class,872.32,4,0.0,244.2496,Furniture,Chairs,Lifetime Advantage Folding Chairs  4/Carton,Rick Huthwaite,Home Office,67,United States,Providence,Rhode Island,2908,East
GM-14500,OFF-BI-10002867,2025,US-2017-111241,2017-08-20,2017-08-22,Second Class,239.12,5,0.2,77.714,Office Supplies,Binders,GBC Recycled Regency Composition Covers,Gene McClure,Consumer,41,United States,Providence,Rhode Island,2908,East
MC-17275,FUR-BO-10004409,2026,CA-2015-114237,2015-03-13,2015-03-15,First Class,141.96,2,0.0,39.7488,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases  Baked Enamel Finish on Steel  Gray,Marc Crier,Consumer,24,United States,Lafayette,Louisiana,70506,South
VM-21685,OFF-BI-10002225,2027,CA-2016-113516,2016-09-08,2016-09-10,Second Class,33.024,2,0.2,11.5584,Office Supplies,Binders,Square Ring Data Binders  Rigid 75 Pt. Covers  11 x 14-7/8,Valerie Mitchum,Home Office,69,United States,Westfield,New Jersey,7090,East
VM-21685,OFF-BI-10001989,2028,CA-2016-113516,2016-09-08,2016-09-10,Second Class,67.136,4,0.2,23.4976,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,Valerie Mitchum,Home Office,69,United States,Westfield,New Jersey,7090,East
GP-14740,OFF-BI-10000343,2029,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,14.73,3,0.0,6.9231,Office Supplies,Binders,Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue,Guy Phonely,Corporate,28,United States,Lancaster,Pennsylvania,17602,East
GP-14740,OFF-ST-10001172,2030,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,104.9,5,0.0,25.176,Office Supplies,Storage,Tennsco Lockers  Sand,Guy Phonely,Corporate,28,United States,Lancaster,Pennsylvania,17602,East
GP-14740,OFF-BI-10003707,2031,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,61.04,4,0.0,30.52,Office Supplies,Binders,Aluminum Screw Posts,Guy Phonely,Corporate,28,United States,Lancaster,Pennsylvania,17602,East
GP-14740,OFF-PA-10001274,2032,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,10.95,3,0.0,5.1465,Office Supplies,Paper,Loose Memo Sheets,Guy Phonely,Corporate,28,United States,Lancaster,Pennsylvania,17602,East
GB-14530,OFF-PA-10002250,2033,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,9.392,2,0.2,3.2872,Office Supplies,Paper,Things To Do Today Pad,George Bell,Corporate,41,United States,Auburn,New York,13021,East
GB-14530,OFF-AR-10000475,2034,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,9.328,1,0.2,0.8162,Office Supplies,Art,Hunt BOSTON Vista Battery-Operated Pencil Sharpener  Black,George Bell,Corporate,41,United States,Auburn,New York,13021,East
CT-11995,OFF-BI-10002976,2035,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,8.26,2,0.0,3.8822,Office Supplies,Binders,ACCOHIDE Binder by Acco,Carol Triggs,Consumer,57,United States,Rochester,Minnesota,55901,Central
CT-11995,FUR-CH-10003061,2036,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,269.97,3,0.0,51.2943,Furniture,Chairs,Global Leather Task Chair  Black,Carol Triggs,Consumer,57,United States,Rochester,Minnesota,55901,Central
CW-11905,OFF-PA-10002893,2037,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,29.04,3,0.0,13.9392,Office Supplies,Paper,Wirebound Service Call Books  5 1/2 x 4,Carl Weiss,Home Office,31,United States,Huntsville,Texas,77340,Central
CW-11905,OFF-LA-10003077,2038,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,14.62,2,0.0,6.8714,Office Supplies,Labels,Avery 500,Carl Weiss,Home Office,31,United States,Huntsville,Texas,77340,Central
SN-20560,OFF-PA-10001661,2039,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,11.952,3,0.2,4.3326,Office Supplies,Paper,Xerox 1922,Skye Norling,Home Office,65,United States,Los Angeles,California,90008,West
SN-20560,OFF-BI-10004656,2040,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,4.536,7,0.7,-3.3264,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,Skye Norling,Home Office,65,United States,Los Angeles,California,90008,West
SN-20560,OFF-BI-10003707,2041,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,9.156,2,0.7,-6.104,Office Supplies,Binders,Aluminum Screw Posts,Skye Norling,Home Office,65,United States,Los Angeles,California,90008,West
SN-20560,FUR-FU-10004973,2042,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,75.36,5,0.2,20.724,Furniture,Furnishings,Flat Face Poster Frame,Skye Norling,Home Office,65,United States,Los Angeles,California,90008,West
EB-13705,OFF-BI-10004817,2043,CA-2015-104493,2015-10-02,2015-10-08,Standard Class,57.504,6,0.2,20.1264,Office Supplies,Binders,GBC Personal VeloBind Strips,Ed Braxton,Corporate,41,United States,Akron,Ohio,44312,East
JW-15220,OFF-AR-10001860,2044,US-2017-158946,2017-11-18,2017-11-23,Standard Class,38.864,7,0.2,7.7728,Office Supplies,Art,BIC Liqua Brite Liner,Jane Waco,Corporate,24,United States,Vancouver,Washington,98661,West
KB-16585,OFF-PA-10001639,2045,CA-2014-129168,2014-08-17,2014-08-23,Standard Class,15.552,3,0.2,5.4432,Office Supplies,Paper,Xerox 203,Ken Black,Corporate,67,United States,Fremont,Nebraska,68025,Central
MC-17590,OFF-AP-10004487,2046,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,162.64,2,0.0,45.5392,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,Matt Collister,Corporate,36,United States,Perth Amboy,New Jersey,8861,East
MC-17590,TEC-PH-10001760,2047,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,597.0,3,0.0,280.59,Technology,Phones,Bose SoundLink Bluetooth Speaker,Matt Collister,Corporate,36,United States,Perth Amboy,New Jersey,8861,East
MC-17590,OFF-PA-10004071,2048,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,55.48,1,0.0,26.6304,Office Supplies,Paper,Eaton Premium Continuous-Feed Paper  25% Cotton  Letter Size  White  1000 Shts/Box,Matt Collister,Corporate,36,United States,Perth Amboy,New Jersey,8861,East
CK-12595,FUR-FU-10004848,2049,CA-2015-142237,2015-07-11,2015-07-13,First Class,289.8,7,0.2,36.225,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East
CK-12595,OFF-BI-10004022,2050,CA-2015-142237,2015-07-11,2015-07-13,First Class,2.502,3,0.7,-2.0016,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East
CK-12595,OFF-BI-10003669,2051,CA-2015-142237,2015-07-11,2015-07-13,First Class,6.48,4,0.7,-4.752,Office Supplies,Binders,3M Organizer Strips,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East
CK-12595,FUR-CH-10003833,2052,CA-2015-142237,2015-07-11,2015-07-13,First Class,341.488,8,0.3,-73.176,Furniture,Chairs,Novimex Fabric Task Chair,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East
CK-12595,OFF-AR-10003732,2053,CA-2015-142237,2015-07-11,2015-07-13,First Class,11.12,5,0.2,0.834,Office Supplies,Art,Newell 333,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East
CK-12595,FUR-FU-10003142,2054,CA-2015-142237,2015-07-11,2015-07-13,First Class,25.344,6,0.2,3.4848,Furniture,Furnishings,Master Big Foot Doorstop  Beige,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East
RD-19480,FUR-FU-10001196,2055,CA-2016-136434,2016-12-01,2016-12-07,Standard Class,17.31,3,0.0,5.193,Furniture,Furnishings,DAX Cubicle Frames - 8x10,Rick Duston,Consumer,47,United States,Olympia,Washington,98502,West
TP-21130,TEC-AC-10001114,2056,CA-2017-120376,2017-12-22,2017-12-25,First Class,199.95,5,0.0,63.984,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,Theone Pippenger,Consumer,64,United States,Philadelphia,Pennsylvania,19134,East
TP-21130,FUR-CH-10002335,2057,CA-2017-120376,2017-12-22,2017-12-25,First Class,1586.69,7,0.0,412.5394,Furniture,Chairs,Hon GuestStacker Chair,Theone Pippenger,Consumer,64,United States,Philadelphia,Pennsylvania,19134,East
TP-21130,TEC-AC-10000844,2058,CA-2017-120376,2017-12-22,2017-12-25,First Class,84.99,1,0.0,30.5964,Technology,Accessories,Logitech Gaming G510s - Keyboard,Theone Pippenger,Consumer,64,United States,Philadelphia,Pennsylvania,19134,East
TP-21130,FUR-TA-10004534,2059,CA-2017-120376,2017-12-22,2017-12-25,First Class,411.8,2,0.0,70.006,Furniture,Tables,Bevis 44 x 96 Conference Tables,Theone Pippenger,Consumer,64,United States,Philadelphia,Pennsylvania,19134,East
